"";"Date";"Brand";"Film.Code";"Ratecard.Duration";"Metric";"Value"
"184";"2018-03-20";"Nivea od 2007";"Nivea invisible for black&white kobiety wieszak/impreza 2op nr1 podzielony obraz/promocyjna cena hebe 300318";30;"TRP";27,67
"185";"2018-03-20";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";15256,20756
"186";"2018-03-20";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";0,72
"187";"2018-03-21";"Nivea od 2007";"Nivea invisible for black&white kobiety wieszak/impreza 2op nr1 podzielony obraz/promocyjna cena hebe 300318";30;"Cost";620912,8358
"188";"2018-03-21";"Nivea od 2007";"Nivea invisible for black&white kobiety wieszak/impreza 2op nr1 podzielony obraz/promocyjna cena hebe 300318";30;"TRP";20,28
"189";"2018-03-21";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";5184,1482
"190";"2018-03-21";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";0
"191";"2018-03-22";"Nivea od 2007";"Nivea invisible for black&white kobiety wieszak/impreza 2op nr1 podzielony obraz/promocyjna cena hebe 300318";30;"Cost";2962,3704
"192";"2018-03-22";"Nivea od 2007";"Nivea invisible for black&white kobiety wieszak/impreza 2op nr1 podzielony obraz/promocyjna cena hebe 300318";30;"TRP";0
"193";"2018-03-23";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";28389,383
"194";"2018-03-23";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";1,51
"195";"2018-03-24";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";77268,4946
"196";"2018-03-24";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";2,71
"197";"2018-03-25";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";44238,06464
"198";"2018-03-25";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";1,29
"199";"2018-03-26";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";2962,3704
"200";"2018-03-26";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";0,03
"201";"2018-03-27";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";4394,18276
"202";"2018-03-27";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";1,14
"203";"2018-03-28";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";1728,0494
"204";"2018-03-28";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";0
"205";"2018-03-29";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";3456,0988
"206";"2018-03-29";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";0
"207";"2018-03-30";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";26661,3336
"208";"2018-03-30";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";0,35
"209";"2018-03-31";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"Cost";66850,82536
"210";"2018-03-31";"Ronney";"Ronney lakiery do wlosow blondynka 9 op/ dostepne w hebe 300318";30;"TRP";2,95
"211";"2018-04-02";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"Cost";851829,6085
"212";"2018-04-02";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"TRP";17,56
"213";"2018-04-03";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"Cost";412411,3325
"214";"2018-04-03";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"TRP";11,38
"215";"2018-04-04";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"Cost";448799,1156
"216";"2018-04-04";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"TRP";11,44
"217";"2018-04-05";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"Cost";601756,1739
"218";"2018-04-05";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"TRP";13,33
"219";"2018-04-06";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"Cost";618592,3124
"220";"2018-04-06";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"TRP";14,55
"221";"2018-04-07";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"Cost";515106,8397
"222";"2018-04-07";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"TRP";11,08
"223";"2018-04-08";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"Cost";880218,9915
"224";"2018-04-08";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"TRP";18,49
"225";"2018-04-09";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"Cost";19008,5434
"226";"2018-04-09";"Aquafresh od 2001";"Aquafresh intense clean deep action animowany bohater czysci zeby/ podwojna moc nagrod/loteria kup 2 produkty/hebe 300418";30;"TRP";0
"227";"2018-06-20";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";129485,2102
"228";"2018-06-20";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";1,12
"229";"2018-06-21";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";563353,979
"230";"2018-06-21";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";9,54
"231";"2018-06-22";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";602901,6238
"232";"2018-06-22";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";10,47
"233";"2018-06-23";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";616276,7262
"234";"2018-06-23";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";17,36
"235";"2018-06-24";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";482970,0582
"236";"2018-06-24";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";11,45
"237";"2018-06-25";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";676531,3401
"238";"2018-06-25";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";14,24
"239";"2018-06-26";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";641827,1709
"240";"2018-06-26";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";16,12
"241";"2018-06-27";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";433379,9777
"242";"2018-06-27";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";11,86
"243";"2018-06-28";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";453731,4623
"244";"2018-06-28";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";10,13
"245";"2018-06-29";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";386944,8216
"246";"2018-06-29";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";11,88
"247";"2018-06-30";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";532115,7831
"248";"2018-06-30";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";18,02
"249";"2018-07-01";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";917505,3603
"250";"2018-07-01";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";37,45
"251";"2018-07-01";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";556155,4189
"252";"2018-07-01";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";15,38
"253";"2018-07-02";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";1072541,015
"254";"2018-07-02";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";18,2
"255";"2018-07-02";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";274078,5094
"256";"2018-07-02";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";7,02
"257";"2018-07-03";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";969761,5741
"258";"2018-07-03";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";22,8
"259";"2018-07-03";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";444933,2222
"260";"2018-07-03";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";7,43
"261";"2018-07-04";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";719145,0383
"262";"2018-07-04";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";22,42
"263";"2018-07-04";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";245195,398
"264";"2018-07-04";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";5,32
"265";"2018-07-05";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";520207,0541
"266";"2018-07-05";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";17,96
"267";"2018-07-05";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"Cost";6176,542284
"268";"2018-07-05";"Loreal";"Loreal men expert shirt protect 5op.pan w bialej koszuli promocja w hebe 200618";20;"TRP";0,35
"269";"2018-07-06";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";463418,4135
"270";"2018-07-06";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";12,93
"271";"2018-07-07";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";717678,665
"272";"2018-07-07";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";19,77
"273";"2018-07-08";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";885245,1466
"274";"2018-07-08";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";30,06
"275";"2018-07-09";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";698837,9892
"276";"2018-07-09";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";16,94
"277";"2018-07-10";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";413206,2352
"278";"2018-07-10";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";8,82
"279";"2018-07-11";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";520207,0541
"280";"2018-07-11";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";10,14
"281";"2018-07-12";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";491412,8138
"282";"2018-07-12";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";15,82
"283";"2018-07-13";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";598680,246
"284";"2018-07-13";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";14,12
"285";"2018-07-14";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";546646,2099
"286";"2018-07-14";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";14,68
"287";"2018-07-15";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"Cost";43457,97377
"288";"2018-07-15";"Gillette od 2006";"Gillette fusion flexball r.lewandowski promocja hebe 1op 200718";20;"TRP";0,45
"289";"2018-08-01";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"Cost";586351,8478
"290";"2018-08-01";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"TRP";25,32
"291";"2018-08-02";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"Cost";581068,954
"292";"2018-08-02";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"TRP";26,73
"293";"2018-08-03";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"Cost";306160,9808
"294";"2018-08-03";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"TRP";11,51
"295";"2018-08-04";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"Cost";341511,9343
"296";"2018-08-04";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"TRP";14,72
"297";"2018-08-05";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"Cost";597164,4998
"298";"2018-08-05";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"TRP";20,88
"299";"2018-08-06";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"Cost";399179,4114
"300";"2018-08-06";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"TRP";12,3
"301";"2018-08-07";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"Cost";337611,4799
"302";"2018-08-07";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"TRP";16,53
"303";"2018-08-08";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"Cost";13577,531
"304";"2018-08-08";"Nivea od 2007";"Nivea q10 plus noc/produkty nivea q10 rewelacyjne ceny w hebe 300818";30;"TRP";0,32
"305";"2018-08-27";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"Cost";571145,0131
"306";"2018-08-27";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"TRP";22,34
"307";"2018-08-28";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"Cost";380516,4779
"308";"2018-08-28";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"TRP";16,22
"309";"2018-08-29";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"Cost";456353,1601
"310";"2018-08-29";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"TRP";13,62
"311";"2018-08-30";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"Cost";312381,9587
"312";"2018-08-30";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"TRP";12,15
"313";"2018-08-31";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"Cost";326848,2008
"314";"2018-08-31";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"TRP";14,7
"315";"2018-09-01";"Discreet";"Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918";15;"Cost";647880,281
"316";"2018-09-01";"Discreet";"Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918";15;"TRP";22,53
"317";"2018-09-01";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"Cost";986864,3259
"318";"2018-09-01";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"TRP";10,96
"319";"2018-09-02";"Discreet";"Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918";15;"Cost";649573,7695
"320";"2018-09-02";"Discreet";"Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918";15;"TRP";19,53
"321";"2018-09-02";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"Cost";663916,5795
"322";"2018-09-02";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"TRP";7,18
"323";"2018-09-03";"Discreet";"Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918";15;"Cost";814775,2921
"324";"2018-09-03";"Discreet";"Discreet wkladki 4op pan czeka blekitna sukienka/pomaranczowe op na przodzie/ poczuj swiezosc/hebe 150918";15;"TRP";24,8
"325";"2018-09-03";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"Cost";20045,37304
"326";"2018-09-03";"Loreal";"Loreal true match dopasow.do 98% odcieni skory polek/dorota/ ania/ sonia/ puder 8 odcieni/happy days -50% hebe 5op 300818";30;"TRP";0,6
